movieId,title,genres,tmdbId,director,top_3_cast,overview,poster_path
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drama|Thriller,26451.0,Elio Petri,Gian Maria Volonté|Florinda Bolkan|Gianni Santuccio,"En Italie, au début des années 70, le chef de la brigade criminelle est sur le point d’être promu au poste de directeur de la section politique. Persuadé que ses fonctions le placent au-dessus des lois, il égorge sa maîtresse, Augusta Terzi, au cours de leurs joutes amoureuses. Avec un sang-froid parfait, il met tout en œuvre pour prouver que personne n'aura l'intelligence, ni même l'audace, de le soupçonner et de troubler ainsi la bonne hiérarchie sociale. Il s'ingénie à semer des preuves accablantes, relançant l'enquête quand celle-ci s'égare...",https://image.tmdb.org/t/p/w500/dNYuzLRgybtxQOlAnbTxS56oDU4.jpg
8458,To Each His Own (1946),Drama,54568.0,Mitchell Leisen,Olivia de Havilland|John Lund|Mary Anderson,"Pendant la seconde guerre mondiale à Londres, Joséphine Norris, quadragénaire, pense retrouver en la personne d'un jeune officier américain le fils qu'elle a abandonné en 1917.",https://image.tmdb.org/t/p/w500/oNh2fyz5c130nzjp4DYXu4s0awW.jpg
8459,"Heiress, The (1949)",Drama|Romance,28571.0,William Wyler,Olivia de Havilland|Montgomery Clift|Ralph Richardson,"A la fin du XIXème siècle, Catherine Sloper vit dans une riche demeure de Washington Square en compagnie de son père, un veuf richissime et tyrannique. La jeune fille, timide et sans grands attraits, fait la rencontre du séduisant Morris Townsend lors d'un bal. Le jeune homme lui fait aussitôt une cour empressée. Devenant un habitué de la maison des Sloper, il demande la main de Catherine à son père. Mais, celui-ci ne tarde pas à accuser le jeune homme d'être un coureur de dot et refuse...",https://image.tmdb.org/t/p/w500/brptEwhHwlHYgIqB0R887faUduT.jpg
8461,Dragon Seed (1944),Drama|War,123665.0,Harold S. Bucquet,Katharine Hepburn|Walter Huston|Aline MacMahon,"Durant la Deuxième Guerre mondiale, un paisible village chinois est occupé par l'armée japonaise. Si la plupart des habitants acceptent le joug nippon, Jade le refuse. La rebelle entrepend de résister à l'envahisseur, au grand dam de son père.",https://image.tmdb.org/t/p/w500/xbSFWkSLnUhjd7XsQ9nXOZuV0JW.jpg
8462,Executive Suite (1954),Drama,43336.0,Robert Wise,William Holden|June Allyson|Barbara Stanwyck,"Avery Bullard, président de la fabrique de meubles Tredway, vient de mourir d’une crise cardiaque. N’ayant pas nommé de successeur, le conseil d’administration doit voter pour son remplacement. Aussitôt une lutte sans merci pour la conquête du poste va se dérouler entre les sous-directeurs. Loren Phineas Shaw, le favori, est plus préoccupé par la rentabilité de l’entreprise que par sa qualité. Il veut le pouvoir, quitte à employer le chantage. Julia Tredway, veuve du fondateur et actionnaire principale, trop affectée par la mort de Bullard dont elle était amoureuse a tout de suite promis son soutien à Shaw. Frederick Alderson, le vice-président, est un homme intègre mais il se sent dépassé par la situation et ne compte pas briguer le poste. Il fonde ses espoirs sur McDonald Walling, jeune ingénieur idéaliste, qui hésite encore à se présenter...",https://image.tmdb.org/t/p/w500/dQ5LdPOkRwlTTl3ocObuNGKB1of.jpg
8463,Johnny Belinda (1948),Drama,62000.0,Jean Negulesco,Jane Wyman|Lew Ayres|Charles Bickford,"Belinda est sourde muette. Avec l'aide du docteur Richardson, elle apprend l'alphabet des sourds-muets. Un soir, elle est violée par Locky, un voyou et se retrouve enceinte. Locky tue le père de Belinda. Belinda est heureuse d'être mère mais Locky, marié entre temps, réclame l'enfant. Elle le tue mais est acquittée grâce à la femme de Locky.",https://image.tmdb.org/t/p/w500/vHxmxC4wCU0KwW3aHda4h2pPTPy.jpg
8464,Super Size Me (2004),Comedy|Documentary|Drama,9372.0,Morgan Spurlock,Morgan Spurlock|Daryl Isaacs|Lisa Ganjhu,"Le fast-food est partout. 37 % des enfants et des adolescents américains ont un problème de poids. Deux adultes sur trois sont atteints de surcharge pondérale ou d'obésité. Comment l'Amérique est-elle devenue aussi grosse ?Pour mener son enquête, Morgan Spurlock a traversé les États-Unis et interrogé des spécialistes dans plus de vingt villes. Un ancien ministre de la santé, des profs de gym, des cuisiniers de cantines scolaires, des publicitaires, des avocats et des législateurs lui confient le résultat de leurs recherches, leurs sentiments, leurs craintes et leurs doutes.Mais le fil rouge de ce documentaire est une expérience que Morgan Spurlock décide de mener sur lui-même. Sous la surveillance attentive de trois médecins, le voilà donc au régime MacMuffin, Big Mac, Royal Cheese, frites et coca.",https://image.tmdb.org/t/p/w500/zYkbqQaCuIHBxqBDGgnQCwJ9jIG.jpg
8465,Johnny Eager (1942),Crime|Drama|Film-Noir|Romance,41495.0,Mervyn LeRoy,Robert Taylor|Lana Turner|Edward Arnold,"Johnny Eager est un gangster qui, une fois sorti de prison, semble mener une vie d'honnête homme. Il est devenu chauffeur de taxi et paraît avoir rompu avec toutes ses anciennes relations de la pègre. Cela n'est qu'une apparence, dissimulé derrière cette couverture, il a rapidement reconstitué un empire criminel et attend des autorisations pour ouvrir un champs de course de lévriers. Il s'éprend de Lisbeth Bard, une des étudiantes de son contrôleur judiciaire, M. Verne. Mais le père de Lisbeth est John Benson Farell, le procureur incorruptible, il n'aime pas Johnny et veut protéger sa fille.",https://image.tmdb.org/t/p/w500/eT56vNkYEHo1rv4xhtI3aJLKuUp.jpg
8477,"Jetée, La (1962)",Romance|Sci-Fi,662.0,Chris Marker,Jean Négroni|Hélène Chatelain|Davos Hanich,Un homme est confronté à son passé lors d'une expérience qui tente de trouver une solution aux problèmes d'un monde post-apocalyptique causé par une guerre mondiale.,https://image.tmdb.org/t/p/w500/h8DykeLWkZtG1wKcIqBj82ffwoU.jpg
8481,Northwest Passage (1940),Action|Adventure|Drama|Romance|Thriller|Western,43805.0,King Vidor,Spencer Tracy|Robert Young|Walter Brennan,"New Hampshire, 1759. Par idéalisme, deux jeunes garçons, Langdon Towne (Robert Young) et Hunk Marriner (Walter Brennan), s'engagent dans une expédition commandée par le Major Rogers (Spencer Tracy), dont le but est d'anéantir une tribu indienne résidant à la frontière canadienne. Les deux individus ont cependant très mal mesuré les conséquences de leur acte...",https://image.tmdb.org/t/p/w500/9ZTriNJNxm2IsW7CaCWFKXDNzMP.jpg
8482,"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror,16559.0,Albert Lewin,Hurd Hatfield|George Sanders|Donna Reed,"A Londres, en 1866, Basil Hallward peint le portrait d'un séduisant jeune homme, Dorian Gray. Ce dernier s'amourache de Sybil Vane, une chanteuse de cabaret, mais les conventions rigides de son milieu le font rompre et elle se suicide. En rentrant chez lui, il trouve que son portrait a une expression plus dure, presque cruelle.",https://image.tmdb.org/t/p/w500/jAA0OOW8Hk6S1QLGh9bX3pRU0Gx.jpg
8484,"Human Condition I, The (Ningen no joken I) (1959)",Drama|War,31217.0,Masaki Kobayashi,Tatsuya Nakadai|新珠三千代|Chikage Awashima,"Partie 1 : Il n’y a pas de plus grand amour — 1943. Kaji (Tatsuya Nakadai) travaille pour une compagnie qui exploite des gisements de minerai. Il est envoyé à Lo Hu liang, dans le sud de la Mandchourie (état du Mandchoukouo), pour s’occuper des ouvriers chinois travaillant dans les mines de fer, qui sont bientôt rejoints par des hordes de prisonniers. Horrifié par les conditions inhumaines de travail, il tente de se battre pour améliorer leur sort mais rencontre l’hostilité de ses collègues et de sa hiérarchie. Alors qu’il s’oppose à l’exécution d’un prisonnier, Kaji est arrêté par la police, séparé de sa femme Michiko, torturé et mobilisé dans l’armée japonaise.",https://image.tmdb.org/t/p/w500/sLJkVfze1RrFDdCYvZHqonytep0.jpg
8487,Please Don't Eat the Daisies (1960),Children|Comedy|Musical,19414.0,Charles Walters,Doris Day|David Niven|Janis Paige,"Par un beau soleil, Kate Mackay se démène sans compter entre sa maison, son mari et ses enfants chéris, 4 garçons, qui lui en font voir de toutes les couleurs. L'horrible maison à la campagne a besoin d'être retapée de fond en comble et le mari, critique dramatique à la plume venimeuse, voit les pièces dans les pires conditions, au milieu des spectateurs.  Mais sa réputation de critique avisé va en prendre un coup le jour où, assistant à une pièce qu'il a lui-même écrite il y a plusieurs dizaines d'années, il reçoit la monnaie... de sa pièce.",https://image.tmdb.org/t/p/w500/4VKZ7qgnmQg0O15Z4SRLIhq4Iu5.jpg
8491,White Heat (1949),Crime|Drama|Film-Noir,15794.0,Raoul Walsh,James Cagney|Virginia Mayo|Edmond O'Brien,"Le gangster Cody Jarrett et ses complices attaquent un train en Californie. Pendant l'opération, quatre employés sont tués. La police est déterminée à retrouver les coupables et surveille la mère de Cody, à laquelle ce dernier voue une adoration pathologique. Pour détourner les soupçons, Cody se rend à la police prétextant un délit mineur. Les policiers ne sont pas dupes et délèguent un des leurs dans la prison où est enfermé le gangster...",https://image.tmdb.org/t/p/w500/fKLnrPJUeArmNpguAkZKLinNiHA.jpg
8492,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy,13188.0,Brian Desmond Hurst,Alastair Sim|Mervyn Johns|Glyn Dearman,"Scrooge, vieillard richement pourvu et avare jusqu'à l'excès, ne vit que pour enrichir son capital et exploiter son personnel. Il persécute ainsi son clerc, père d'un jeune garçon atteint d'une grave maladie et son neveu, dont la naissance causa la mort de sa soeur. Un soir de Noël, le spectre de son défunt associé lui apparait.",https://image.tmdb.org/t/p/w500/dTffWG23vGmPM7NnRSlFjTrYm53.jpg
8493,Memphis Belle (1990),Action|Drama|War,12651.0,Michael Caton-Jones,Matthew Modine|Eric Stoltz|Tate Donovan,"Ce film est inspiré par les faits d'armes du célèbre B-17 appelé Memphis Belle. En 1943, ce bombardier a déjà 24 missions à son actif en Europe. Plus qu'une pour terminer son tour et rentrer aux États-Unis. Mais cette mission, la plus dangereuse, consiste à bombarder Brême en plein territoire ennemi.",https://image.tmdb.org/t/p/w500/1KUs9rJMzzAkr1DyaAKVlQ9PPZh.jpg
8494,"Cincinnati Kid, The (1965)",Drama,886.0,Norman Jewison,Steve McQueen|Edward G. Robinson|Ann-Margret,"A la Nouvelle Orléans, dans les années 1930, le Kid est un champion de poker à la réputation faite. Lorsque Larsey Howard, dit Le King, arrive en ville à la recherche de nouveaux adversaires à sa taille, le Kid y voit la chance de battre un maître du jeu...",https://image.tmdb.org/t/p/w500/sFzzFLUM84JJfL3BUEQA1eryGJ1.jpg
8495,Animal Factory (2000),Crime|Drama,9791.0,Steve Buscemi,Willem Dafoe|Edward Furlong|Danny Trejo,"Ron Decker est un jeune garçon sensible et intelligent, issu d’une famille bourgeoise de Beverly Hills. Tombé pour un traffic de drogue, il est condamné de deux à dix ans de réclusion au pénitencier de San Quentin, un des pénitenciers les plus durs des Etats-Unis. Ron va alors se retrouver confronté à un univers impitoyable avec ses luttes de pouvoir, ses clans où tout est bon pour survivre : violence, trocs, drogues et faveurs sexuelles. Sa seule chance : Earl Copen, un des vétérans de la prison. Avec son aide Ron essaiera de préserver sa dignité et d’affronter la dure loi de l’univers carcéral.",https://image.tmdb.org/t/p/w500/jmPQogHpQhH5Ez2hX1Z1iDmDz4K.jpg
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),Action|Horror|Sci-Fi,38582.0,Jun Fukuda,大門正明|Kazuya Aoyama|田島令子,"Une ancienne légende dit que le soleil deviendra rouge et qu'un monstre du ciel viendra détruire la Terre avant d'être arrêté par deux monstres terrestres. Peu de temps après la découverte d'une grotte dédiée à une divinité ancienne, un robot ressemblant à Godzilla et envoyé par des extraterrestres apparaît et commence à tout détruire...",https://image.tmdb.org/t/p/w500/wNK64eTwwU8Io3gvGbWM4rZGUUL.jpg
8501,"Hitcher, The (1986)",Action|Thriller,9542.0,Robert Harmon,Rutger Hauer|C. Thomas Howell|Jennifer Jason Leigh,"Jim Halsey accepte de convoyer une voiture à travers les États-Unis pour s'éviter des frais de voyage onéreux. Par une nuit pluvieuse il prend en auto-stop un dénommé John Ryder, un personnage étrange et inquiétant. Jim comprend très rapidement qu'il a affaire à un tueur psychopathe et réussit à se débarrasser de son dangereux compagnon de route. Dès lors, une course poursuite commence entre Ryder et sa proie, qui endosse malgré elle les meurtres de son poursuivant. Injustement accusé de plusieurs meurtres, Jim est poursuivi par la police et ne trouve personne à qui se confier, sauf peut être Nash, une serveuse qu'il est forcé de prendre en otage...",https://image.tmdb.org/t/p/w500/2H0UXFzpE5SEcg4yQ7hoXHEdiwH.jpg
8502,Show Boat (1951),Drama|Musical|Romance,17820.0,George Sidney,Kathryn Grayson|Ava Gardner|Howard Keel,"En 1890, Julie trouve une place de vedette dans une revue présentée sur le bateau Show Boat qui descend le Mississippi. Mais, apprenant qu'elle a du sang noir dans les veines, ses employeurs la renvoie. Désespérée, elle sombre dans l'alcoolisme et erre de cabaret en cabaret.",https://image.tmdb.org/t/p/w500/cV2PSE1hdtSP0EvPSmZFjT142bz.jpg
8506,Fear X (2003),Mystery|Thriller,37696.0,Nicolas Winding Refn,John Turturro|Deborah Kara Unger|Stephen Eric McIntyre,"A la suite du décès brutal de sa femme dans le parking d'un centre commercial, Harry Cain a des visions étranges qui le hantent jour et nuit. Il décide de résoudre lui-même le mystère qui entoure le meurtre présumé de sa femme.",https://image.tmdb.org/t/p/w500/iupCk51sAkN2E9DFHgXWGiu78Hk.jpg
8507,Freaks (1932),Crime|Drama|Horror,136.0,Tod Browning,Harry Earles|Olga Baclanova|Daisy Earles,"Un cirque exhibe de vrais monstres : l'homme-tronc, la femme à barbe, les sœurs siamoises. Hans, le nain, tombe amoureux de la belle acrobate, Cléopâtre. Cette dernière ayant appris que Hans a fait un riche héritage, elle accepte de l'épouser tout en prévoyant de s'en débarrasser quand elle aura mis la main sur ses biens, mais les créatures du cirque découvrent sa vraie nature et son mépris. Leur vengeance sera terrifiante.",https://image.tmdb.org/t/p/w500/j5Yi9gn1xDHa7QdLRFMYnxylFM.jpg
8511,"Immigrant, The (1917)",Comedy,47653.0,Charlie Chaplin,Charlie Chaplin|Edna Purviance|Eric Campbell,"Charlot est sur un bateau avec d'autres immigrés à destination de New York. Pendant le voyage, il rencontre une jeune femme qui s'occupe de sa mère malade. Charlot arrive à New York mais il n'a pas d'argent ni de travail. Il trouve une pièce par terre et décide d'aller au restaurant. Il y retrouve la femme du bateau qui est très triste car on devine que sa mère est morte...",https://image.tmdb.org/t/p/w500/4C0YhDEYQmvZgD8NijwfJ29lOH6.jpg
8512,Silent Movie (1976),Comedy,10970.0,Mel Brooks,Mel Brooks|Marty Feldman|Dom DeLuise,"Mel Funn (Mel Brooks), un cinéaste hollywoodien sorti d'une cure de désintoxication, tente de convaincre les responsables d'un studio de cinéma de produire le premier film muet réalisé depuis quarante ans. Pour ce faire, Funn et ses amis (Marty Feldman et Dom DeLuise) vont approcher plusieurs acteurs connus afin que ceux-ci jouent dans leur film.",https://image.tmdb.org/t/p/w500/AlP7xQjtOiH6kg8zCFtkVWDcjAK.jpg
8518,Anna Christie (1930),Drama,42812.0,Clarence Brown,Greta Garbo|Charles Bickford|George F. Marion,"Envoyée, enfant, dans une ferme, Anna Christie, devenue adulte, vient revoir son père, marin. Entretemps, elle est devenue prostituée. Elle tombe amoureuse de Matt, un jeune matelot. Mais lorsqu'il apprend son passé trouble, celui-ci s'éloigne d'elle...",https://image.tmdb.org/t/p/w500/3VBY5mmCFfAn4TcTLT6zUyQZbLE.jpg
8521,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror,3019.0,Rouben Mamoulian,Fredric March|Miriam Hopkins|Rose Hobart,"Londres, fin du XIXe siècle. Henry Jekyll est un jeune, brillant et charismatique médecin dont les théories iconoclastes fascinent ses étudiants, même si ses confrères plus âgés (au premier rang desquels son ami le docteur Lanyon) déplorent ses excentricités. C'est ainsi qu'il fait sensation le jour où il annonce, au cours d'une conférence à l'université, qu'il a découvert le moyen de séparer l'une de l'autre les deux tendances antagonistes présentes en tout être humain : celle qui l'attire vers les aspirations les plus nobles et les plus élevées, et celle qui le pousse à satisfaire les pulsions les plus basses et les plus terrestres.  Jekyll n'en reste pas moins un homme unanimement respecté pour son dévouement envers les indigents et tendrement aimé par sa fiancée, Muriel. Mais le père de celle-ci, le général Carew, voit d'un mauvais œil l'empressement de Jekyll à épouser sa fille, impatience qu'il juge inconvenante.",https://image.tmdb.org/t/p/w500/i5BCdwwQLyWopkyzXBRmVtdxnNP.jpg
